,id,username,first_name,last_name,full_name,description,verified,city,country_code,followers_count,followings_count,comments_count,track_count,avatar_url,groups_count,playlist_count,reposts_count,last_modified,created_at
1864,7287,Lang Elliott – Music of Nature,Lang,Elliott,Lang Elliott,"Hi Friends! I am a professional nature recordist who travels to wild areas throughout North America and sometimes beyond. My current focus is to gather  immersive binaural 3D soundscapes that effortlessly transport listeners (using headphones) into nature and have a positive and healing effect on the mind, body and spirit.",None,Ithaca,US,1461,9,53,173,https://i1.sndcdn.com/avatars-000292434476-t7twyk-large.jpg,None,7,None,2020-10-14T14:28:50Z,2008-07-21T16:56:55Z
1865,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1866,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1867,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1868,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1869,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1870,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1871,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1872,112904040,NASA,None,None,None,"Hello, we’re NASA. You may have seen our astronauts, rocket launches, or Mars rovers — but have you heard our sounds? From long form interviews with astronauts and engineers to stories that take you on a tour of the galaxy, NASA’s audio offerings let you experience the thrill of space exploration without ever leaving Earth.",True,None,US,148585,3,7,975,https://i1.sndcdn.com/avatars-JUvAAPvAA86fmbVE-SH0i6g-large.jpg,None,34,None,2021-10-18T17:52:46Z,2014-09-10T19:44:22Z
1873,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1874,112904040,NASA,None,None,None,"Hello, we’re NASA. You may have seen our astronauts, rocket launches, or Mars rovers — but have you heard our sounds? From long form interviews with astronauts and engineers to stories that take you on a tour of the galaxy, NASA’s audio offerings let you experience the thrill of space exploration without ever leaving Earth.",True,None,US,148585,3,7,975,https://i1.sndcdn.com/avatars-JUvAAPvAA86fmbVE-SH0i6g-large.jpg,None,34,None,2021-10-18T17:52:46Z,2014-09-10T19:44:22Z
1875,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1876,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1877,281585276,StarTalk All-Stars,StarTalk,All-Stars,StarTalk All-Stars,"""I’m Neil deGrasse Tyson, host of StarTalk Radio. I’ve recruited a crack team of scientists and science educators to help me bring the universe down to Earth. They are… The StarTalk All-Stars."" Tuesday nights at 7pm ET.",None,New York,US,3228,5,4,147,https://i1.sndcdn.com/avatars-000289895592-46m9ai-large.jpg,None,1,None,2020-01-11T00:00:05Z,2017-01-10T17:20:44Z
1878,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1879,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1880,112904040,NASA,None,None,None,"Hello, we’re NASA. You may have seen our astronauts, rocket launches, or Mars rovers — but have you heard our sounds? From long form interviews with astronauts and engineers to stories that take you on a tour of the galaxy, NASA’s audio offerings let you experience the thrill of space exploration without ever leaving Earth.",True,None,US,148585,3,7,975,https://i1.sndcdn.com/avatars-JUvAAPvAA86fmbVE-SH0i6g-large.jpg,None,34,None,2021-10-18T17:52:46Z,2014-09-10T19:44:22Z
1881,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1882,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1883,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1884,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1885,112904040,NASA,None,None,None,"Hello, we’re NASA. You may have seen our astronauts, rocket launches, or Mars rovers — but have you heard our sounds? From long form interviews with astronauts and engineers to stories that take you on a tour of the galaxy, NASA’s audio offerings let you experience the thrill of space exploration without ever leaving Earth.",True,None,US,148585,3,7,975,https://i1.sndcdn.com/avatars-JUvAAPvAA86fmbVE-SH0i6g-large.jpg,None,34,None,2021-10-18T17:52:46Z,2014-09-10T19:44:22Z
1886,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1887,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1888,1310632,Listening Earth,Andrew Skeoch &,Sarah Koschak,Andrew Skeoch & Sarah Koschak,"Listening Earth offers an evocative range of natural listening experiences -  soundscapes recorded in wild locations around the world. 

Established 25 years ago by nature field recordist Andrew Skeoch and photographer Sarah Koschak, it is their passion to share the beautiful, unique and often fragile soundscapes of our living planet. 

""We hope listening will remind you of life in balance, and transport you to wild and often remote places.""",True,None,None,25994,70,564,211,https://i1.sndcdn.com/avatars-000388727856-1cj4yx-large.jpg,None,8,None,2020-11-22T13:46:40Z,2010-07-11T08:27:05Z
1889,112904040,NASA,None,None,None,"Hello, we’re NASA. You may have seen our astronauts, rocket launches, or Mars rovers — but have you heard our sounds? From long form interviews with astronauts and engineers to stories that take you on a tour of the galaxy, NASA’s audio offerings let you experience the thrill of space exploration without ever leaving Earth.",True,None,US,148585,3,7,975,https://i1.sndcdn.com/avatars-JUvAAPvAA86fmbVE-SH0i6g-large.jpg,None,34,None,2021-10-18T17:52:46Z,2014-09-10T19:44:22Z
1890,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1891,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1892,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
1893,112904040,NASA,None,None,None,"Hello, we’re NASA. You may have seen our astronauts, rocket launches, or Mars rovers — but have you heard our sounds? From long form interviews with astronauts and engineers to stories that take you on a tour of the galaxy, NASA’s audio offerings let you experience the thrill of space exploration without ever leaving Earth.",True,None,US,148585,3,7,975,https://i1.sndcdn.com/avatars-JUvAAPvAA86fmbVE-SH0i6g-large.jpg,None,34,None,2021-10-18T17:52:46Z,2014-09-10T19:44:22Z
1894,1310632,Listening Earth,Andrew Skeoch &,Sarah Koschak,Andrew Skeoch & Sarah Koschak,"Listening Earth offers an evocative range of natural listening experiences -  soundscapes recorded in wild locations around the world. 

Established 25 years ago by nature field recordist Andrew Skeoch and photographer Sarah Koschak, it is their passion to share the beautiful, unique and often fragile soundscapes of our living planet. 

""We hope listening will remind you of life in balance, and transport you to wild and often remote places.""",True,None,None,25994,70,564,211,https://i1.sndcdn.com/avatars-000388727856-1cj4yx-large.jpg,None,8,None,2020-11-22T13:46:40Z,2010-07-11T08:27:05Z
1895,2342585,Nature Sounds,Tai,Inoue,Tai Inoue,"A life long lover of nature and constantly intrigued by the natural world and the invisible world of sounds that surround us. This has taken me on a journey of trying to combine my love of exploring and documenting nature with my passion for recording and understanding sound. The idea has since manifested into a number of interesting projects and is in a constant state of evolution. I like the idea of using art as a way to understand the world of science, using imagination to explore scientific ideas beyond the limits of traditional scientific methodology.

I have built up the gear to record and capture sounds for use in films, interviews and music projects or you can check out the library of sounds. I have worked on a number of film projects in a number of different roles and enjoy working behind the camera, which has helped how I work with sound. I like being able to provide a different point of view and unique service for people who like the idea of thinking outside the box, because I live outside the box. 

The most profound sound you will ever hear, is the sound when your heart breaks open

If you like these recordings and would like more information please feel free to contact me on Tai.inoue@my.jcu.edu.au

Thanks Tai 

“Everyone wants to understand painting. Why is there no attempt to understand the song of the birds?”
Pablo Picasso


",True,Kuranda,AU,56616,1805,668,154,https://i1.sndcdn.com/avatars-000369917186-vc99u6-large.jpg,None,2,None,2021-10-08T12:55:01Z,2010-12-07T00:47:32Z
